date,price_per_lb
2023-05-26,291.95001220703125
2023-05-30,282.29998779296875
2023-05-31,282.20001220703125
2023-06-01,283.54998779296875
2023-06-02,279.8999938964844
2023-06-05,274.1499938964844
2023-06-06,267.0
2023-06-07,257.6499938964844
2023-06-08,258.3500061035156
2023-06-09,257.95001220703125
2023-06-12,259.3999938964844
2023-06-13,254.0500030517578
2023-06-14,256.3999938964844
2023-06-15,266.3999938964844
2023-06-16,265.6499938964844
2023-06-20,267.54998779296875
2023-06-21,257.54998779296875
2023-06-22,267.20001220703125
2023-06-23,263.3500061035156
2023-06-26,265.1000061035156
2023-06-27,266.20001220703125
2023-06-28,264.25
2023-06-29,274.25
2023-06-30,271.75
2023-07-03,278.0
2023-07-05,285.25
2023-07-06,288.04998779296875
2023-07-07,295.8999938964844
2023-07-10,296.0
2023-07-11,298.5
2023-07-12,272.3999938964844
2023-07-13,271.25
2023-07-14,272.5
2023-07-17,273.8999938964844
2023-07-18,282.29998779296875
2023-07-19,287.70001220703125
2023-07-20,290.3500061035156
2023-07-21,299.8999938964844
2023-07-24,305.70001220703125
2023-07-25,309.6499938964844
2023-07-26,315.3999938964844
2023-07-27,317.1000061035156
2023-07-28,316.8500061035156
2023-07-31,316.20001220703125
2023-08-01,312.5
2023-08-02,302.5
2023-08-03,299.25
2023-08-04,301.3999938964844
2023-08-07,305.1499938964844
2023-08-08,296.95001220703125
2023-08-09,300.54998779296875
2023-08-10,300.45001220703125
2023-08-11,302.04998779296875
2023-08-14,301.04998779296875
2023-08-15,311.04998779296875
2023-08-16,331.04998779296875
2023-08-17,316.8500061035156
2023-08-18,326.3999938964844
2023-08-21,320.20001220703125
2023-08-22,318.04998779296875
2023-08-23,319.04998779296875
2023-08-24,315.54998779296875
2023-08-25,324.04998779296875
2023-08-28,321.8999938964844
2023-08-29,324.29998779296875
2023-08-30,334.29998779296875
2023-08-31,328.1499938964844
2023-09-01,327.3500061035156
2023-09-05,332.1499938964844
2023-09-06,346.1499938964844
2023-09-07,350.95001220703125
2023-09-08,349.6000061035156
2023-09-11,343.45001220703125
2023-09-12,331.5
2023-09-13,325.70001220703125
2023-09-14,331.20001220703125
2023-09-15,331.25
2023-09-18,339.04998779296875
2023-09-19,340.0
2023-09-20,343.3999938964844
2023-09-21,340.54998779296875
2023-09-22,341.6000061035156
2023-09-25,339.3999938964844
2023-09-26,349.3999938964844
2023-09-27,355.1000061035156
2023-09-28,345.79998779296875
2023-09-29,349.75
2023-10-02,354.79998779296875
2023-10-03,356.20001220703125
2023-10-04,365.95001220703125
2023-10-05,375.95001220703125
2023-10-06,377.20001220703125
2023-10-09,375.6499938964844
2023-10-10,381.1499938964844
2023-10-11,378.04998779296875
2023-10-12,385.25
2023-10-13,385.8999938964844
2023-10-16,382.70001220703125
2023-10-17,384.8999938964844
2023-10-18,379.8500061035156
2023-10-19,385.3500061035156
2023-10-20,391.20001220703125
2023-10-23,389.04998779296875
2023-10-24,390.79998779296875
2023-10-25,393.45001220703125
2023-10-26,396.8500061035156
2023-10-27,401.95001220703125
2023-10-30,411.95001220703125
2023-10-31,417.70001220703125
2023-11-01,408.95001220703125
2023-11-02,378.1499938964844
2023-11-03,374.3500061035156
2023-11-06,387.04998779296875
2023-11-07,392.5
2023-11-08,406.8500061035156
2023-11-09,410.1499938964844
2023-11-10,371.6499938964844
2023-11-13,379.20001220703125
2023-11-14,389.20001220703125
2023-11-15,398.0
2023-11-16,408.0
2023-11-17,415.79998779296875
2023-11-20,425.79998779296875
2023-11-21,415.79998779296875
2023-11-22,420.70001220703125
2023-11-23,420.70001220703125
2023-11-24,411.1000061035156
2023-11-27,404.29998779296875
2023-11-28,414.29998779296875
2023-11-29,411.0
2023-11-30,401.0
2023-12-01,394.20001220703125
2023-12-04,384.20001220703125
2023-12-05,366.25
2023-12-06,361.79998779296875
2023-12-07,371.79998779296875
2023-12-08,371.3500061035156
2023-12-11,381.3500061035156
2023-12-12,371.04998779296875
2023-12-13,362.6499938964844
2023-12-14,372.6499938964844
2023-12-15,371.04998779296875
2023-12-18,372.6499938964844
2023-12-19,364.20001220703125
2023-12-20,354.20001220703125
2023-12-21,344.20001220703125
2023-12-22,328.6499938964844
2023-12-26,326.3500061035156
2023-12-27,325.6000061035156
